# beardifier compute golden (BeardProbe)
# affected -54 -84 -54 82 36 71
-7 19 14 0000000000000000
-7 19 21 0000000000000000
-7 19 28 0000000000000000
-7 19 35 0000000000000000
-7 19 42 0000000000000000
-7 19 49 0000000000000000
-7 19 56 0000000000000000
-7 19 63 0000000000000000
-7 19 70 0000000000000000
-7 19 77 0000000000000000
-7 19 84 0000000000000000
-7 19 91 0000000000000000
-7 19 98 0000000000000000
-7 22 -70 0000000000000000
-7 22 -63 0000000000000000
-7 22 -56 0000000000000000
-7 22 -49 0000000000000000
-7 22 -42 0000000000000000
-7 22 -35 0000000000000000
-7 22 -28 0000000000000000
-7 22 -21 0000000000000000
-7 22 -14 0000000000000000
-7 22 -7 0000000000000000
-7 22 0 0000000000000000
-7 22 7 0000000000000000
-7 22 14 0000000000000000
-7 22 21 0000000000000000
-7 22 28 0000000000000000
-7 22 35 0000000000000000
-7 22 42 0000000000000000
-7 22 49 0000000000000000
-7 22 56 0000000000000000
-7 22 63 0000000000000000
-7 22 70 0000000000000000
-7 22 77 0000000000000000
-7 22 84 0000000000000000
-7 22 91 0000000000000000
-7 22 98 0000000000000000
-7 25 -70 0000000000000000
-7 25 -63 0000000000000000
-7 25 -56 0000000000000000
-7 25 -49 0000000000000000
-7 25 -42 0000000000000000
-7 25 -35 0000000000000000
-7 25 -28 0000000000000000
-7 25 -21 0000000000000000
-7 25 -14 0000000000000000
-7 25 -7 0000000000000000
-7 25 0 0000000000000000
-7 25 7 0000000000000000
-7 25 14 0000000000000000
-7 25 21 0000000000000000
-7 25 28 0000000000000000
-7 25 35 0000000000000000
-7 25 42 0000000000000000
-7 25 49 0000000000000000
-7 25 56 0000000000000000
-7 25 63 0000000000000000
-7 25 70 0000000000000000
-7 25 77 0000000000000000
-7 25 84 0000000000000000
-7 25 91 0000000000000000
-7 25 98 0000000000000000
-7 28 -70 0000000000000000
-7 28 -63 0000000000000000
-7 28 -56 0000000000000000
-7 28 -49 0000000000000000
-7 28 -42 0000000000000000
-7 28 -35 0000000000000000
-7 28 -28 0000000000000000
-7 28 -21 0000000000000000
-7 28 -14 0000000000000000
-7 28 -7 0000000000000000
-7 28 0 0000000000000000
-7 28 7 0000000000000000
-7 28 14 0000000000000000
-7 28 21 0000000000000000
-7 28 28 0000000000000000
-7 28 35 0000000000000000
-7 28 42 0000000000000000
-7 28 49 0000000000000000
-7 28 56 0000000000000000
-7 28 63 0000000000000000
-7 28 70 0000000000000000
-7 28 77 0000000000000000
-7 28 84 0000000000000000
-7 28 91 0000000000000000
-7 28 98 0000000000000000
-7 31 -70 0000000000000000
-7 31 -63 0000000000000000
-7 31 -56 0000000000000000
-7 31 -49 0000000000000000
-7 31 -42 0000000000000000
-7 31 -35 0000000000000000
-7 31 -28 0000000000000000
-7 31 -21 0000000000000000
-7 31 -14 0000000000000000
-7 31 -7 0000000000000000
-7 31 0 0000000000000000
-7 31 7 0000000000000000
-7 31 14 0000000000000000
-7 31 21 0000000000000000
-7 31 28 0000000000000000
-7 31 35 0000000000000000
-7 31 42 0000000000000000
-7 31 49 0000000000000000
-7 31 56 0000000000000000
-7 31 63 0000000000000000
-7 31 70 0000000000000000
-7 31 77 0000000000000000
-7 31 84 0000000000000000
-7 31 91 0000000000000000
-7 31 98 0000000000000000
-7 34 -70 0000000000000000
-7 34 -63 0000000000000000
-7 34 -56 0000000000000000
-7 34 -49 0000000000000000
-7 34 -42 0000000000000000
-7 34 -35 0000000000000000
-7 34 -28 0000000000000000
-7 34 -21 0000000000000000
-7 34 -14 0000000000000000
-7 34 -7 0000000000000000
-7 34 0 0000000000000000
-7 34 7 0000000000000000
-7 34 14 0000000000000000
-7 34 21 0000000000000000
-7 34 28 0000000000000000
-7 34 35 0000000000000000
-7 34 42 0000000000000000
-7 34 49 0000000000000000
-7 34 56 0000000000000000
-7 34 63 0000000000000000
-7 34 70 0000000000000000
-7 34 77 0000000000000000
-7 34 84 0000000000000000
-7 34 91 0000000000000000
-7 34 98 0000000000000000
-7 37 -70 0000000000000000
-7 37 -63 0000000000000000
-7 37 -56 0000000000000000
-7 37 -49 0000000000000000
-7 37 -42 0000000000000000
-7 37 -35 0000000000000000
-7 37 -28 0000000000000000
-7 37 -21 0000000000000000
-7 37 -14 0000000000000000
-7 37 -7 0000000000000000
-7 37 0 0000000000000000
-7 37 7 0000000000000000
-7 37 14 0000000000000000
-7 37 21 0000000000000000
-7 37 28 0000000000000000
-7 37 35 0000000000000000
-7 37 42 0000000000000000
-7 37 49 0000000000000000
-7 37 56 0000000000000000
-7 37 63 0000000000000000
-7 37 70 0000000000000000
-7 37 77 0000000000000000
-7 37 84 0000000000000000
-7 37 91 0000000000000000
-7 37 98 0000000000000000
-7 40 -70 0000000000000000
-7 40 -63 0000000000000000
-7 40 -56 0000000000000000
-7 40 -49 0000000000000000
-7 40 -42 0000000000000000
-7 40 -35 0000000000000000
-7 40 -28 0000000000000000
-7 40 -21 0000000000000000
-7 40 -14 0000000000000000
-7 40 -7 0000000000000000
-7 40 0 0000000000000000
-7 40 7 0000000000000000
-7 40 14 0000000000000000
-7 40 21 0000000000000000
-7 40 28 0000000000000000
-7 40 35 0000000000000000
-7 40 42 0000000000000000
-7 40 49 0000000000000000
-7 40 56 0000000000000000
-7 40 63 0000000000000000
-7 40 70 0000000000000000
-7 40 77 0000000000000000
-7 40 84 0000000000000000
-7 40 91 0000000000000000
-7 40 98 0000000000000000
-7 43 -70 0000000000000000
-7 43 -63 0000000000000000
-7 43 -56 0000000000000000
-7 43 -49 0000000000000000
-7 43 -42 0000000000000000
-7 43 -35 0000000000000000
-7 43 -28 0000000000000000
-7 43 -21 0000000000000000
-7 43 -14 0000000000000000
-7 43 -7 0000000000000000
-7 43 0 0000000000000000
-7 43 7 0000000000000000
-7 43 14 0000000000000000
-7 43 21 0000000000000000
-7 43 28 0000000000000000
-7 43 35 0000000000000000
-7 43 42 0000000000000000
-7 43 49 0000000000000000
-7 43 56 0000000000000000
-7 43 63 0000000000000000
-7 43 70 0000000000000000
-7 43 77 0000000000000000
-7 43 84 0000000000000000
-7 43 91 0000000000000000
-7 43 98 0000000000000000
0 -95 -70 0000000000000000
0 -95 -63 0000000000000000
0 -95 -56 0000000000000000
0 -95 -49 0000000000000000
0 -95 -42 0000000000000000
0 -95 -35 0000000000000000
0 -95 -28 0000000000000000
0 -95 -21 0000000000000000
0 -95 -14 0000000000000000
0 -95 -7 0000000000000000
0 -95 0 0000000000000000
0 -95 7 0000000000000000
0 -95 14 0000000000000000
0 -95 21 0000000000000000
0 -95 28 0000000000000000
0 -95 35 0000000000000000
0 -95 42 0000000000000000
0 -95 49 0000000000000000
0 -95 56 0000000000000000
0 -95 63 0000000000000000
0 -95 70 0000000000000000
0 -95 77 0000000000000000
0 -95 84 0000000000000000
0 -95 91 0000000000000000
0 -95 98 0000000000000000
0 -92 -70 0000000000000000
0 -92 -63 0000000000000000
0 -92 -56 0000000000000000
0 -92 -49 0000000000000000
0 -92 -42 0000000000000000
0 -92 -35 0000000000000000
0 -92 -28 0000000000000000
0 -92 -21 0000000000000000
0 -92 -14 0000000000000000
0 -92 -7 0000000000000000
0 -92 0 0000000000000000
0 -92 7 0000000000000000
0 -92 14 0000000000000000
0 -92 21 0000000000000000
0 -92 28 0000000000000000
0 -92 35 0000000000000000
0 -92 42 0000000000000000
0 -92 49 0000000000000000
0 -92 56 0000000000000000
0 -92 63 0000000000000000
0 -92 70 0000000000000000
0 -92 77 0000000000000000
0 -92 84 0000000000000000
0 -92 91 0000000000000000
0 -92 98 0000000000000000
0 -89 -70 0000000000000000
0 -89 -63 0000000000000000
0 -89 -56 0000000000000000
0 -89 -49 0000000000000000
0 -89 -42 0000000000000000
0 -89 -35 0000000000000000
0 -89 -28 0000000000000000
0 -89 -21 0000000000000000
0 -89 -14 0000000000000000
0 -89 -7 0000000000000000
0 -89 0 0000000000000000
0 -89 7 0000000000000000
0 -89 14 0000000000000000
0 -89 21 0000000000000000
0 -89 28 0000000000000000
0 -89 35 0000000000000000
0 -89 42 0000000000000000
0 -89 49 0000000000000000
0 -89 56 0000000000000000
0 -89 63 0000000000000000
0 -89 70 0000000000000000
0 -89 77 0000000000000000
0 -89 84 0000000000000000
0 -89 91 0000000000000000
0 -89 98 0000000000000000
0 -86 -70 0000000000000000
0 -86 -63 0000000000000000
0 -86 -56 0000000000000000
0 -86 -49 0000000000000000
0 -86 -42 0000000000000000
0 -86 -35 0000000000000000
0 -86 -28 0000000000000000
0 -86 -21 0000000000000000
0 -86 -14 0000000000000000
0 -86 -7 0000000000000000
0 -86 0 0000000000000000
0 -86 7 0000000000000000
0 -86 14 0000000000000000
0 -86 21 0000000000000000
0 -86 28 0000000000000000
0 -86 35 0000000000000000
0 -86 42 0000000000000000
0 -86 49 0000000000000000
0 -86 56 0000000000000000
0 -86 63 0000000000000000
0 -86 70 0000000000000000
0 -86 77 0000000000000000
0 -86 84 0000000000000000
0 -86 91 0000000000000000
0 -86 98 0000000000000000
0 -83 -70 0000000000000000
0 -83 -63 0000000000000000
0 -83 -56 0000000000000000
0 -83 -49 0000000000000000
0 -83 -42 0000000000000000
0 -83 -35 0000000000000000
0 -83 -28 0000000000000000
0 -83 -21 0000000000000000
0 -83 -14 0000000000000000
0 -83 -7 0000000000000000
0 -83 0 0000000000000000
0 -83 7 0000000000000000
0 -83 14 0000000000000000
0 -83 21 0000000000000000
0 -83 28 0000000000000000
0 -83 35 0000000000000000
0 -83 42 0000000000000000
0 -83 49 0000000000000000
0 -83 56 0000000000000000
0 -83 63 0000000000000000
0 -83 70 0000000000000000
0 -83 77 0000000000000000
0 -83 84 0000000000000000
0 -83 91 0000000000000000
0 -83 98 0000000000000000
0 -80 -70 0000000000000000
0 -80 -63 0000000000000000
0 -80 -56 0000000000000000
0 -80 -49 0000000000000000
0 -80 -42 0000000000000000
0 -80 -35 0000000000000000
0 -80 -28 0000000000000000
0 -80 -21 0000000000000000
0 -80 -14 0000000000000000
0 -80 -7 0000000000000000
0 -80 0 0000000000000000
0 -80 7 0000000000000000
0 -80 14 0000000000000000
0 -80 21 0000000000000000
0 -80 28 0000000000000000
0 -80 35 0000000000000000
0 -80 42 0000000000000000
0 -80 49 0000000000000000
0 -80 56 0000000000000000
0 -80 63 0000000000000000
0 -80 70 0000000000000000
0 -80 77 0000000000000000
0 -80 84 0000000000000000
0 -80 91 0000000000000000
0 -80 98 0000000000000000
0 -77 -70 0000000000000000
0 -77 -63 0000000000000000
0 -77 -56 0000000000000000
0 -77 -49 0000000000000000
0 -77 -42 0000000000000000
0 -77 -35 0000000000000000
0 -77 -28 0000000000000000
0 -77 -21 0000000000000000
0 -77 -14 0000000000000000
0 -77 -7 0000000000000000
0 -77 0 0000000000000000
0 -77 7 0000000000000000
0 -77 14 0000000000000000
0 -77 21 0000000000000000
0 -77 28 0000000000000000
0 -77 35 0000000000000000
0 -77 42 0000000000000000
0 -77 49 0000000000000000
0 -77 56 0000000000000000
0 -77 63 0000000000000000
0 -77 70 0000000000000000
0 -77 77 0000000000000000
0 -77 84 0000000000000000
0 -77 91 0000000000000000
0 -77 98 0000000000000000
0 -74 -70 0000000000000000
0 -74 -63 0000000000000000
0 -74 -56 0000000000000000
0 -74 -49 0000000000000000
0 -74 -42 0000000000000000
0 -74 -35 0000000000000000
0 -74 -28 0000000000000000
0 -74 -21 0000000000000000
0 -74 -14 0000000000000000
0 -74 -7 0000000000000000
0 -74 0 0000000000000000
0 -74 7 0000000000000000
0 -74 14 0000000000000000
0 -74 21 0000000000000000
0 -74 28 0000000000000000
0 -74 35 0000000000000000
0 -74 42 0000000000000000
0 -74 49 0000000000000000
0 -74 56 0000000000000000
0 -74 63 0000000000000000
0 -74 70 0000000000000000
0 -74 77 0000000000000000
0 -74 84 0000000000000000
0 -74 91 0000000000000000
0 -74 98 0000000000000000
0 -71 -70 0000000000000000
0 -71 -63 0000000000000000
0 -71 -56 0000000000000000
0 -71 -49 0000000000000000
0 -71 -42 0000000000000000
0 -71 -35 0000000000000000
0 -71 -28 0000000000000000
0 -71 -21 0000000000000000
0 -71 -14 0000000000000000
0 -71 -7 0000000000000000
0 -71 0 0000000000000000
0 -71 7 0000000000000000
0 -71 14 0000000000000000
0 -71 21 0000000000000000
0 -71 28 0000000000000000
0 -71 35 0000000000000000
0 -71 42 0000000000000000
0 -71 49 0000000000000000
0 -71 56 0000000000000000
0 -71 63 0000000000000000
0 -71 70 0000000000000000
0 -71 77 0000000000000000
0 -71 84 0000000000000000
0 -71 91 0000000000000000
0 -71 98 0000000000000000
0 -68 -70 0000000000000000
0 -68 -63 0000000000000000
0 -68 -56 0000000000000000
0 -68 -49 0000000000000000
0 -68 -42 0000000000000000
0 -68 -35 0000000000000000
0 -68 -28 0000000000000000
0 -68 -21 0000000000000000
0 -68 -14 0000000000000000
0 -68 -7 0000000000000000
0 -68 0 0000000000000000
0 -68 7 0000000000000000
0 -68 14 3e4650a8f1f12446
0 -68 21 3ee416b26c271220
0 -68 28 3efcda870e309e48
0 -68 35 3efcda870e309e48
0 -68 42 3efcda870e309e48
0 -68 49 3ed63c88871cde15
0 -68 56 0000000000000000
0 -68 63 0000000000000000
0 -68 70 0000000000000000
0 -68 77 0000000000000000
0 -68 84 0000000000000000
0 -68 91 0000000000000000
0 -68 98 0000000000000000
0 -65 -70 0000000000000000
0 -65 -63 0000000000000000
0 -65 -56 0000000000000000
0 -65 -49 0000000000000000
0 -65 -42 0000000000000000
0 -65 -35 0000000000000000
0 -65 -28 0000000000000000
0 -65 -21 0000000000000000
0 -65 -14 0000000000000000
0 -65 -7 0000000000000000
0 -65 0 0000000000000000
0 -65 7 0000000000000000
0 -65 14 3e97cf0e2ce036b7
0 -65 21 3f37c2b990e47e43
0 -65 28 3f51a5d70eca2d5b
0 -65 35 3f51a5d70eca2d5b
0 -65 42 3f51a5d70eca2d5b
0 -65 49 3f29ec54a1063cc0
0 -65 56 0000000000000000
0 -65 63 0000000000000000
0 -65 70 0000000000000000
0 -65 77 0000000000000000
0 -65 84 0000000000000000
0 -65 91 0000000000000000
0 -65 98 0000000000000000
0 -62 -70 0000000000000000
0 -62 -63 0000000000000000
0 -62 -56 0000000000000000
0 -62 -49 0000000000000000
0 -62 -42 0000000000000000
0 -62 -35 0000000000000000
0 -62 -28 0000000000000000
0 -62 -21 0000000000000000
0 -62 -14 0000000000000000
0 -62 -7 0000000000000000
0 -62 0 0000000000000000
0 -62 7 0000000000000000
0 -62 14 3ecb388fa5eb77d7
0 -62 21 3f6f004b8fcf40ff
0 -62 28 3f888069406d2bb4
0 -62 35 3f888069406d2bb4
0 -62 42 3f888069406d2bb4
0 -62 49 3f607d165488bf72
0 -62 56 0000000000000000
0 -62 63 0000000000000000
0 -62 70 0000000000000000
0 -62 77 0000000000000000
0 -62 84 0000000000000000
0 -62 91 0000000000000000
0 -62 98 0000000000000000
0 -59 -70 0000000000000000
0 -59 -63 0000000000000000
0 -59 -56 0000000000000000
0 -59 -49 0000000000000000
0 -59 -42 0000000000000000
0 -59 -35 0000000000000000
0 -59 -28 0000000000000000
0 -59 -21 0000000000000000
0 -59 -14 0000000000000000
0 -59 -7 0000000000000000
0 -59 0 0000000000000000
0 -59 7 0000000000000000
0 -59 14 3ed58a2cbcabecd0
0 -59 21 3f7b8e4ee0a72f20
0 -59 28 3f979b7b7fe09300
0 -59 35 3f979b7b7fe09300
0 -59 42 3f979b7b7fe09300
0 -59 49 3f6c8b04f8019e1c
0 -59 56 0000000000000000
0 -59 63 0000000000000000
0 -59 70 0000000000000000
0 -59 77 0000000000000000
0 -59 84 0000000000000000
0 -59 91 0000000000000000
0 -59 98 0000000000000000
0 -56 -70 0000000000000000
0 -56 -63 0000000000000000
0 -56 -56 0000000000000000
0 -56 -49 0000000000000000
0 -56 -42 0000000000000000
0 -56 -35 0000000000000000
0 -56 -28 0000000000000000
0 -56 -21 0000000000000000
0 -56 -14 0000000000000000
0 -56 -7 0000000000000000
0 -56 0 0000000000000000
0 -56 7 0000000000000000
0 -56 14 bedf5713bbaf3048
0 -56 21 bf840bfa98758a9a
0 -56 28 bfa12c9b8579c712
0 -56 35 bfa12c9b8579c712
0 -56 42 bfa12c9b8579c712
0 -56 49 bf74c3d332d8d82b
0 -56 56 0000000000000000
0 -56 63 0000000000000000
0 -56 70 0000000000000000
0 -56 77 0000000000000000
0 -56 84 0000000000000000
0 -56 91 0000000000000000
0 -56 98 0000000000000000
0 -53 -70 0000000000000000
0 -53 -63 0000000000000000
0 -53 -56 0000000000000000
0 -53 -49 0000000000000000
0 -53 -42 0000000000000000
0 -53 -35 0000000000000000
0 -53 -28 0000000000000000
0 -53 -21 0000000000000000
0 -53 -14 0000000000000000
0 -53 -7 0000000000000000
0 -53 0 0000000000000000
0 -53 7 0000000000000000
0 -53 14 bef630172a0961da
0 -53 21 bf9944e4b8efa476
0 -53 28 bfb3f8a840af9527
0 -53 35 bfb3f8a840af9527
0 -53 42 bfb3f8a840af9527
0 -53 49 bf8ae13c8d35ad27
0 -53 56 0000000000000000
0 -53 63 0000000000000000
0 -53 70 0000000000000000
0 -53 77 0000000000000000
0 -53 84 0000000000000000
0 -53 91 0000000000000000
0 -53 98 0000000000000000
0 -50 -70 0000000000000000
0 -50 -63 0000000000000000
0 -50 -56 0000000000000000
0 -50 -49 0000000000000000
0 -50 -42 0000000000000000
0 -50 -35 0000000000000000
0 -50 -28 0000000000000000
0 -50 -21 0000000000000000
0 -50 -14 0000000000000000
0 -50 -7 0000000000000000
0 -50 0 0000000000000000
0 -50 7 0000000000000000
0 -50 14 bf00be66d3a395eb
0 -50 21 bfa0b5baf3226a6b
0 -50 28 bfb8d26c084a52cb
0 -50 35 bfb8d26c084a52cb
0 -50 42 bfb8d26c084a52cb
0 -50 49 bf923b0ee26f1f5e
0 -50 56 0000000000000000
0 -50 63 0000000000000000
0 -50 70 0000000000000000
0 -50 77 0000000000000000
0 -50 84 0000000000000000
0 -50 91 0000000000000000
0 -50 98 0000000000000000
0 -47 -70 0000000000000000
0 -47 -63 0000000000000000
0 -47 -56 0000000000000000
0 -47 -49 0000000000000000
0 -47 -42 0000000000000000
0 -47 -35 0000000000000000
0 -47 -28 0000000000000000
0 -47 -21 0000000000000000
0 -47 -14 0000000000000000
0 -47 -7 0000000000000000
0 -47 0 0000000000000000
0 -47 7 0000000000000000
0 -47 14 bf04da5c4197a23c
0 -47 21 bfa2c5be074d3841
0 -47 28 bfbaf68dfcbf6862
0 -47 35 bfbaf68dfcbf6862
0 -47 42 bfbaf68dfcbf6862
0 -47 49 bf94c78d65db31bb
0 -47 56 0000000000000000
0 -47 63 0000000000000000
0 -47 70 0000000000000000
0 -47 77 0000000000000000
0 -47 84 0000000000000000
0 -47 91 0000000000000000
0 -47 98 0000000000000000
0 -44 -70 0000000000000000
0 -44 -63 0000000000000000
0 -44 -56 0000000000000000
0 -44 -49 0000000000000000
0 -44 -42 0000000000000000
0 -44 -35 0000000000000000
0 -44 -28 0000000000000000
0 -44 -21 0000000000000000
0 -44 -14 0000000000000000
0 -44 -7 0000000000000000
0 -44 0 3fa46b8d16430167
0 -44 7 3fc999999999999a
0 -44 14 3fc9984b9db12d49
0 -44 21 3fc5391f9a415112
0 -44 28 3fba8b84b3688b81
0 -44 35 3fbaa86c3f935b32
0 -44 42 3fb6c3373ba91c03
0 -44 49 bf9390ddd86992af
0 -44 56 0000000000000000
0 -44 63 0000000000000000
0 -44 70 0000000000000000
0 -44 77 0000000000000000
0 -44 84 0000000000000000
0 -44 91 0000000000000000
0 -44 98 0000000000000000
0 -41 -70 0000000000000000
0 -41 -63 0000000000000000
0 -41 -56 0000000000000000
0 -41 -49 0000000000000000
0 -41 -42 0000000000000000
0 -41 -35 0000000000000000
0 -41 -28 0000000000000000
0 -41 -21 0000000000000000
0 -41 -14 0000000000000000
0 -41 -7 0000000000000000
0 -41 0 3fc7b9ff70cc05f7
0 -41 7 3fd999999999999a
0 -41 14 3fd9995ecd38cca2
0 -41 21 3fd8ddfe4f8eff0f
0 -41 28 3fd7b7664d60e33d
0 -41 35 3fd8456a2a74a13d
0 -41 42 3fd62c55bdd41c9c
0 -41 49 3fb28c8d3cf994b7
0 -41 56 0000000000000000
0 -41 63 0000000000000000
0 -41 70 0000000000000000
0 -41 77 0000000000000000
0 -41 84 0000000000000000
0 -41 91 0000000000000000
0 -41 98 0000000000000000
0 -38 -70 0000000000000000
0 -38 -63 0000000000000000
0 -38 -56 0000000000000000
0 -38 -49 0000000000000000
0 -38 -42 0000000000000000
0 -38 -35 0000000000000000
0 -38 -28 0000000000000000
0 -38 -21 0000000000000000
0 -38 -14 0000000000000000
0 -38 -7 0000000000000000
0 -38 0 3fdb3d485e3d82c2
0 -38 7 3fe777cf15f9603b
0 -38 14 3fe7778a312732fc
0 -38 21 3fe67cefc3bd8f6f
0 -38 28 3fe3770fccbdfd92
0 -38 35 3fe512ac105f533f
0 -38 42 3fe1ce68a8798c76
0 -38 49 3fc55b55c73d4a75
0 -38 56 0000000000000000
0 -38 63 0000000000000000
0 -38 70 0000000000000000
0 -38 77 0000000000000000
0 -38 84 0000000000000000
0 -38 91 0000000000000000
0 -38 98 0000000000000000
0 -35 -70 0000000000000000
0 -35 -63 0000000000000000
0 -35 -56 0000000000000000
0 -35 -49 0000000000000000
0 -35 -42 0000000000000000
0 -35 -35 0000000000000000
0 -35 -28 0000000000000000
0 -35 -21 0000000000000000
0 -35 -14 0000000000000000
0 -35 -7 3fc1ec9f926942e3
0 -35 0 3fe555631b2e7ae4
0 -35 7 3ff226b153448cda
0 -35 14 3ff2233bf0fc8ef7
0 -35 21 3ff179d0e56dd04b
0 -35 28 3fe9bb07120dc532
0 -35 35 3fea893ac33152ba
0 -35 42 3fe554fa4123cf82
0 -35 49 3fc998cf54e98d72
0 -35 56 0000000000000000
0 -35 63 0000000000000000
0 -35 70 0000000000000000
0 -35 77 0000000000000000
0 -35 84 0000000000000000
0 -35 91 0000000000000000
0 -35 98 0000000000000000
0 -32 -70 0000000000000000
0 -32 -63 0000000000000000
0 -32 -56 0000000000000000
0 -32 -49 0000000000000000
0 -32 -42 0000000000000000
0 -32 -35 0000000000000000
0 -32 -28 0000000000000000
0 -32 -21 0000000000000000
0 -32 -14 0000000000000000
0 -32 -7 3fd0cd1089da2d33
0 -32 0 3febbc147cc80d62
0 -32 7 3ff5777ce2e05428
0 -32 14 3ff55d08d7323c64
0 -32 21 3ff444406265a212
0 -32 28 3febcd6bd2fcdd18
0 -32 35 3fe724a32d4689ba
0 -32 42 3fe55350398b704d
0 -32 49 3fc999999999999a
0 -32 56 0000000000000000
0 -32 63 0000000000000000
0 -32 70 0000000000000000
0 -32 77 0000000000000000
0 -32 84 0000000000000000
0 -32 91 0000000000000000
0 -32 98 0000000000000000
0 -29 -70 0000000000000000
0 -29 -63 0000000000000000
0 -29 -56 0000000000000000
0 -29 -49 0000000000000000
0 -29 -42 0000000000000000
0 -29 -35 0000000000000000
0 -29 -28 0000000000000000
0 -29 -21 0000000000000000
0 -29 -14 0000000000000000
0 -29 -7 3fd507b5553438cd
0 -29 0 3ff111425b00d291
0 -29 7 3ff8b48caecab7db
0 -29 14 3ff891b222029908
0 -29 21 3ff63a14991a4af8
0 -29 28 3fed99dcc44fc98e
0 -29 35 3fe8dce9db5b4469
0 -29 42 3fe554734e1c5b86
0 -29 49 3fc999999999999a
0 -29 56 0000000000000000
0 -29 63 0000000000000000
0 -29 70 0000000000000000
0 -29 77 0000000000000000
0 -29 84 0000000000000000
0 -29 91 0000000000000000
0 -29 98 0000000000000000
0 -26 -70 0000000000000000
0 -26 -63 0000000000000000
0 -26 -56 0000000000000000
0 -26 -49 0000000000000000
0 -26 -42 0000000000000000
0 -26 -35 0000000000000000
0 -26 -28 0000000000000000
0 -26 -21 0000000000000000
0 -26 -14 0000000000000000
0 -26 -7 3fd5555555555555
0 -26 0 3ff221f0d83260a2
0 -26 7 3ff96d9573576a48
0 -26 14 3ff99070001f891b
0 -26 21 3ff6666638c1cee0
0 -26 28 3fedda5f9514115a
0 -26 35 3fe98b0a8eab0ab3
0 -26 42 3fe5553fa8857474
0 -26 49 3fc999999999999a
0 -26 56 0000000000000000
0 -26 63 0000000000000000
0 -26 70 0000000000000000
0 -26 77 0000000000000000
0 -26 84 0000000000000000
0 -26 91 0000000000000000
0 -26 98 0000000000000000
0 -23 -70 0000000000000000
0 -23 -63 0000000000000000
0 -23 -56 0000000000000000
0 -23 -49 0000000000000000
0 -23 -42 0000000000000000
0 -23 -35 0000000000000000
0 -23 -28 0000000000000000
0 -23 -21 0000000000000000
0 -23 -14 0000000000000000
0 -23 -7 3fd5555555555555
0 -23 0 3ff221f5c19bf94f
0 -23 7 3ff977720c0e9ac8
0 -23 14 3ff991e617bcb28c
0 -23 21 3ff66666651ca1d7
0 -23 28 3fedddc750e04827
